9.857666015625000000e+00
9.735543012619018555e+00
9.698521852493286133e+00
9.996530294418334961e+00
9.836091995239257812e+00
9.641060113906860352e+00
9.693817615509033203e+00
9.701342821121215820e+00
9.798790216445922852e+00
9.808626174926757812e+00
9.822146892547607422e+00
9.685438632965087891e+00
9.895558357238769531e+00
9.690116882324218750e+00
9.844117879867553711e+00
9.663036108016967773e+00
9.780059337615966797e+00
9.674277305603027344e+00
9.641431331634521484e+00
9.837849140167236328e+00
9.618626117706298828e+00
9.977298974990844727e+00
9.768398761749267578e+00
9.754503250122070312e+00
9.959489107131958008e+00
9.818013906478881836e+00
9.748648166656494141e+00
9.983437538146972656e+00
9.700297594070434570e+00
1.001509833335876465e+01
9.734929800033569336e+00
9.640281200408935547e+00
9.646415233612060547e+00
9.767142534255981445e+00
9.667067766189575195e+00
9.800959587097167969e+00
9.756242036819458008e+00
9.832533836364746094e+00
9.660065889358520508e+00
9.648489713668823242e+00
9.796433448791503906e+00
9.714485645294189453e+00
9.703946352005004883e+00
9.722309112548828125e+00
9.674649953842163086e+00
9.852858543395996094e+00
9.642995595932006836e+00
9.867879152297973633e+00
9.832006454467773438e+00
9.773103713989257812e+00
9.838552474975585938e+00
9.807013750076293945e+00
9.935676813125610352e+00
1.008229470252990723e+01
9.832904100418090820e+00
9.941180706024169922e+00
9.728293418884277344e+00
9.849655866622924805e+00
9.807558774948120117e+00
9.829182863235473633e+00
9.870237350463867188e+00
9.831625699996948242e+00
9.895048141479492188e+00
9.738973140716552734e+00
9.834867238998413086e+00
1.005935382843017578e+01
1.026107525825500488e+01
9.874159812927246094e+00
9.955685138702392578e+00
9.929308891296386719e+00
9.891093254089355469e+00
9.953000307083129883e+00
9.839862823486328125e+00
9.956434726715087891e+00
9.661231279373168945e+00
9.736073493957519531e+00
9.788225412368774414e+00
9.959677934646606445e+00
9.718763113021850586e+00
9.857246160507202148e+00
9.805812597274780273e+00
9.807447195053100586e+00
9.787051677703857422e+00
9.759348392486572266e+00
9.979182958602905273e+00
9.805530071258544922e+00
9.699231147766113281e+00
9.684317588806152344e+00
9.761328697204589844e+00
9.871603250503540039e+00
9.752187490463256836e+00
9.712800979614257812e+00
9.890745401382446289e+00
9.899491548538208008e+00
9.798546552658081055e+00
9.896809339523315430e+00
9.816995143890380859e+00
9.757966995239257812e+00
9.707953929901123047e+00
9.701643228530883789e+00
